subid,condition,trialnum,item,sentence.type,truth.value,rating
148,none,16,cup,negative,TRUE,5
148,foil,17,orange,positive,TRUE,7
148,none,18,car,positive,TRUE,7
148,foil,19,bowl,negative,TRUE,5
148,target,20,spoon,negative,FALSE,1
148,none,21,fork,positive,TRUE,7
148,target,22,cow,positive,TRUE,6
148,none,23,apple,negative,TRUE,5
148,target,24,brush,positive,TRUE,6
149,none,1,airplane,negative,TRUE,6
149,target,2,car,positive,TRUE,7
149,foil,3,bowl,positive,TRUE,7
149,none,4,dog,negative,TRUE,7
149,target,5,truck,positive,TRUE,7
149,foil,6,brush,positive,TRUE,7
149,target,7,cup,negative,TRUE,7
149,foil,9,bus,positive,TRUE,7
149,foil,10,cow,positive,FALSE,1
149,target,11,bicycle,positive,TRUE,7
149,none,8,bear,negative,TRUE,7
149,none,12,cat,positive,TRUE,7
149,foil,13,spoon,negative,TRUE,7
149,none,14,orange,positive,TRUE,7
149,target,15,horse,negative,TRUE,7
149,foil,16,apple,negative,FALSE,1
149,foil,17,pizza,negative,TRUE,7
149,none,18,boat,negative,FALSE,1
149,foil,19,plate,negative,TRUE,7
149,target,20,cupcake,negative,TRUE,7
149,target,21,cookie,negative,FALSE,1
149,target,22,banana,positive,FALSE,1
149,none,23,fork,positive,FALSE,1
149,none,24,bunny,positive,TRUE,7
150,foil,1,bus,negative,TRUE,1
150,foil,1,bus,negative,TRUE,7
150,target,2,plate,positive,TRUE,7
150,none,3,dog,negative,TRUE,7
150,target,4,bear,negative,TRUE,7
150,none,5,cat,negative,TRUE,7
150,foil,6,apple,positive,FALSE,1
150,target,7,spoon,positive,FALSE,1
150,none,8,cup,negative,FALSE,1
150,none,9,horse,positive,TRUE,7
150,target,10,bowl,negative,FALSE,1
150,target,11,truck,negative,TRUE,7
150,foil,12,cupcake,positive,TRUE,7
150,none,13,car,positive,TRUE,7
150,foil,14,fork,negative,TRUE,7
150,target,15,brush,positive,TRUE,7
150,foil,16,boat,negative,FALSE,1
150,target,17,orange,positive,TRUE,7
150,none,18,airplane,positive,TRUE,7
150,none,19,bunny,positive,FALSE,1
150,foil,20,cow,positive,TRUE,7
150,none,21,cookie,negative,TRUE,7
150,foil,22,pizza,positive,TRUE,7
150,target,23,banana,negative,TRUE,7
150,foil,24,bicycle,negative,TRUE,7
151,foil,1,car,positive,TRUE,7
151,none,2,orange,positive,TRUE,7
151,foil,3,cup,positive,TRUE,7
151,foil,4,cupcake,positive,FALSE,7
151,none,5,plate,positive,TRUE,7
151,target,6,fork,positive,TRUE,7
151,foil,7,spoon,negative,TRUE,7
151,none,8,bus,negative,TRUE,7
151,none,9,cow,negative,TRUE,7
151,foil,10,cookie,negative,FALSE,3
151,target,11,airplane,positive,TRUE,7
151,target,12,bowl,negative,FALSE,2
151,foil,13,boat,negative,TRUE,7
151,none,14,dog,negative,TRUE,7
151,target,15,bear,positive,FALSE,1
151,target,16,horse,negative,TRUE,7
151,none,17,brush,positive,FALSE,1
151,foil,18,bicycle,positive,TRUE,7
151,target,19,banana,negative,TRUE,7
151,foil,20,cat,negative,TRUE,7
151,none,21,truck,negative,FALSE,1
151,target,22,apple,positive,TRUE,7
151,none,23,bunny,positive,TRUE,7
151,target,24,pizza,negative,TRUE,7
152,foil,1,bicycle,positive,TRUE,7
152,none,2,cupcake,negative,TRUE,5
152,foil,3,bowl,negative,TRUE,3
152,foil,4,bunny,negative,TRUE,3
152,target,5,pizza,positive,TRUE,6
152,none,6,cow,negative,FALSE,1
152,foil,7,banana,positive,TRUE,7
152,foil,8,plate,negative,FALSE,1
152,none,9,fork,positive,FALSE,1
152,foil,10,cup,positive,TRUE,7
152,none,11,bus,negative,TRUE,3
152,foil,12,boat,positive,FALSE,1
152,target,13,airplane,positive,TRUE,7
152,none,14,spoon,positive,TRUE,7
152,target,15,cookie,negative,TRUE,6
152,target,16,bear,negative,TRUE,6
152,none,17,horse,negative,TRUE,3
152,none,18,car,positive,TRUE,7
152,target,19,apple,negative,TRUE,6
152,target,20,cat,negative,FALSE,1
152,none,21,brush,positive,TRUE,7
152,target,22,truck,positive,FALSE,1
152,target,23,orange,positive,TRUE,7
152,foil,24,dog,negative,TRUE,3
153,foil,1,truck,positive,TRUE,7
153,foil,2,fork,negative,TRUE,4
153,none,3,apple,negative,TRUE,6
153,target,4,car,positive,TRUE,7
153,none,5,bowl,positive,TRUE,6
153,none,6,brush,negative,TRUE,7
153,target,7,cookie,positive,TRUE,7
153,target,8,plate,negative,TRUE,7
153,none,9,bunny,positive,TRUE,7
153,foil,10,horse,negative,FALSE,7
153,target,11,bicycle,negative,TRUE,5
153,target,12,cupcake,negative,TRUE,7
153,foil,13,cat,negative,TRUE,7
153,foil,14,airplane,positive,TRUE,7
153,none,15,bus,positive,TRUE,7
153,foil,16,bear,positive,TRUE,6
153,none,17,boat,negative,TRUE,7
153,none,18,cow,positive,FALSE,1
153,foil,19,dog,positive,FALSE,1
153,target,20,spoon,positive,TRUE,7
153,target,21,banana,positive,FALSE,1
153,foil,22,orange,negative,TRUE,7
153,none,23,cup,negative,FALSE,1
153,target,24,pizza,negative,FALSE,1
154,none,1,cat,negative,TRUE,7
154,target,2,orange,negative,TRUE,7
154,none,3,fork,negative,TRUE,7
154,foil,4,bicycle,negative,TRUE,6
154,none,5,banana,positive,TRUE,7
154,none,6,pizza,negative,TRUE,6
154,foil,7,airplane,positive,TRUE,7
154,target,8,horse,negative,FALSE,1
154,target,9,car,positive,FALSE,1
154,target,10,plate,negative,TRUE,7
154,target,11,spoon,positive,TRUE,7
154,none,12,cow,negative,FALSE,1
154,none,13,bear,positive,TRUE,7
154,none,14,truck,positive,FALSE,1
154,foil,15,cookie,negative,TRUE,6
154,none,16,apple,positive,TRUE,7
154,target,17,cupcake,negative,TRUE,6
154,foil,18,bowl,positive,TRUE,7
154,target,19,brush,positive,TRUE,7
154,foil,20,boat,negative,TRUE,5
154,foil,21,dog,positive,TRUE,7
154,foil,22,bunny,negative,FALSE,1
154,target,23,cup,positive,TRUE,7
154,foil,24,bus,positive,FALSE,1
155,target,1,cupcake,negative,TRUE,3
155,foil,2,bowl,negative,TRUE,7
155,foil,3,cookie,positive,FALSE,4
155,foil,4,bus,negative,TRUE,6
155,foil,5,bunny,positive,TRUE,3
155,target,6,cow,positive,TRUE,7
155,none,7,brush,positive,TRUE,2
155,target,8,bear,negative,FALSE,1
155,none,9,pizza,positive,TRUE,7
155,target,10,orange,positive,TRUE,7
155,target,11,bicycle,positive,FALSE,1
155,none,12,horse,negative,TRUE,1
155,foil,13,plate,negative,TRUE,2
155,target,14,apple,negative,TRUE,5
155,foil,15,cat,positive,TRUE,7
155,none,16,dog,positive,TRUE,6
155,none,17,banana,negative,TRUE,2
155,none,18,car,negative,FALSE,7
155,target,19,fork,positive,TRUE,7
155,foil,20,airplane,positive,TRUE,6
155,foil,21,cup,negative,FALSE,1
155,none,22,spoon,negative,TRUE,2
155,target,23,truck,negative,TRUE,5
155,none,24,boat,positive,FALSE,2
156,target,1,cat,positive,FALSE,4
156,target,2,bus,positive,TRUE,5
156,none,3,pizza,positive,FALSE,2
156,none,4,bunny,negative,TRUE,3
156,target,5,banana,negative,TRUE,5
156,foil,6,cookie,negative,FALSE,2
156,target,7,spoon,negative,FALSE,2
156,none,8,bear,negative,TRUE,5
156,foil,9,brush,positive,TRUE,6
156,foil,10,dog,negative,TRUE,3
156,foil,11,truck,positive,TRUE,6
156,target,12,horse,negative,TRUE,3
156,foil,13,cup,negative,TRUE,5
156,none,14,airplane,negative,TRUE,5
156,target,15,cupcake,positive,TRUE,6
156,none,16,orange,negative,FALSE,2
156,foil,17,boat,negative,TRUE,3
156,none,18,car,positive,TRUE,6
156,foil,19,bowl,positive,FALSE,2
156,foil,20,plate,positive,TRUE,6
156,target,21,bicycle,negative,TRUE,5
156,none,22,fork,positive,TRUE,6
156,target,23,cow,positive,TRUE,7
156,none,24,apple,positive,TRUE,6
157,none,1,truck,negative,TRUE,7
157,foil,2,bowl,positive,FALSE,1
157,none,3,cup,positive,FALSE,1
157,target,4,banana,positive,TRUE,7
157,none,5,fork,positive,TRUE,7
157,foil,6,spoon,negative,FALSE,1
157,none,7,apple,positive,TRUE,7
157,none,8,cow,negative,TRUE,6
157,target,9,cupcake,positive,TRUE,7
157,target,10,cat,negative,FALSE,1
157,target,11,dog,positive,TRUE,7
157,target,12,horse,negative,TRUE,6
157,foil,13,brush,positive,TRUE,7
157,target,14,cookie,negative,TRUE,6
157,none,15,plate,negative,TRUE,6
157,foil,16,car,positive,TRUE,7
157,target,17,bicycle,negative,TRUE,6
157,foil,18,boat,negative,TRUE,6
157,target,19,airplane,positive,FALSE,2
157,foil,20,orange,negative,TRUE,6
157,foil,21,bear,positive,TRUE,7
157,foil,22,pizza,negative,TRUE,2
157,none,24,bunny,positive,TRUE,7
157,none,23,bus,negative,FALSE,1
158,none,1,apple,positive,TRUE,5
158,none,2,banana,negative,TRUE,6
158,foil,3,bicycle,negative,TRUE,5
158,none,4,bunny,negative,TRUE,6
158,none,5,cow,positive,FALSE,1
158,target,6,bus,positive,TRUE,7
158,target,7,horse,positive,TRUE,6
158,foil,8,fork,negative,TRUE,5
158,foil,9,brush,positive,TRUE,7
158,foil,10,truck,positive,FALSE,1
158,foil,11,dog,positive,TRUE,7
158,none,12,airplane,negative,FALSE,1
158,none,13,cookie,positive,TRUE,7
158,none,14,plate,negative,TRUE,5
158,target,15,bowl,positive,FALSE,1
158,foil,16,cat,negative,FALSE,1
158,target,17,cup,negative,TRUE,5
158,target,18,boat,positive,TRUE,7
158,target,19,orange,negative,FALSE,1
158,none,20,car,positive,TRUE,7
158,target,21,bear,negative,TRUE,5
158,foil,22,pizza,negative,TRUE,5
158,target,23,cupcake,negative,TRUE,5
158,foil,24,spoon,positive,TRUE,7
159,foil,1,spoon,positive,TRUE,7
159,foil,2,cup,negative,TRUE,7
159,none,4,boat,negative,FALSE,1
159,none,5,bunny,positive,FALSE,1
159,target,6,dog,positive,TRUE,7
159,none,7,bear,positive,TRUE,7
159,target,8,bowl,positive,TRUE,6
159,target,9,cat,negative,TRUE,7
159,foil,10,apple,negative,TRUE,6
159,foil,11,bicycle,negative,FALSE,1
159,target,12,plate,negative,TRUE,7
159,foil,13,brush,negative,TRUE,6
159,none,14,cow,negative,TRUE,6
159,target,15,fork,positive,FALSE,1
159,foil,16,airplane,positive,TRUE,7
159,none,17,horse,negative,TRUE,6
159,target,18,pizza,positive,TRUE,6
159,none,19,truck,positive,TRUE,7
159,target,20,bus,negative,TRUE,7
159,none,21,car,negative,TRUE,6
159,target,22,cupcake,negative,FALSE,1
159,foil,23,orange,positive,FALSE,1
159,foil,24,banana,positive,TRUE,7
160,none,1,horse,negative,TRUE,4
160,foil,2,brush,positive,TRUE,5
160,target,3,spoon,positive,TRUE,5
160,foil,4,apple,negative,TRUE,4
160,foil,5,car,negative,TRUE,5
160,target,6,boat,positive,FALSE,3
160,foil,7,cookie,positive,TRUE,6
160,target,8,airplane,positive,TRUE,6
160,foil,9,cow,positive,TRUE,6
160,none,10,bowl,negative,TRUE,6
160,target,11,bear,negative,TRUE,4
160,foil,12,plate,positive,FALSE,2
160,target,13,pizza,positive,TRUE,6
160,target,14,truck,negative,FALSE,2
160,none,15,bicycle,positive,TRUE,6
160,none,16,cat,positive,TRUE,6
160,none,17,cup,positive,FALSE,2
160,none,18,dog,negative,FALSE,2
160,target,19,banana,negative,TRUE,4
160,foil,20,orange,negative,TRUE,4
160,none,21,bunny,positive,TRUE,6
160,none,22,bus,negative,TRUE,4
160,target,23,cupcake,negative,TRUE,6
160,foil,24,fork,negative,FALSE,2
161,target,1,apple,negative,FALSE,2
161,none,2,plate,positive,FALSE,2
161,target,3,cat,positive,TRUE,6
161,none,4,dog,negative,TRUE,5
161,none,5,cup,negative,FALSE,2
161,foil,6,bear,negative,TRUE,6
161,none,7,boat,positive,TRUE,6
161,target,8,cupcake,positive,FALSE,2
161,foil,9,banana,positive,TRUE,6
161,target,10,bus,positive,TRUE,7
161,target,11,car,positive,TRUE,7
161,foil,12,bunny,positive,TRUE,7
161,foil,13,airplane,negative,FALSE,2
161,none,14,orange,negative,TRUE,2
161,none,15,spoon,positive,TRUE,6
161,foil,16,cookie,positive,FALSE,3
161,target,17,bicycle,negative,TRUE,6
161,none,18,truck,negative,TRUE,5
161,none,19,fork,positive,TRUE,7
161,foil,20,horse,negative,TRUE,6
161,foil,21,bowl,negative,TRUE,6
161,target,22,cow,negative,TRUE,5
161,foil,23,pizza,positive,TRUE,7
161,target,24,brush,negative,TRUE,5
162,target,1,cup,positive,TRUE,7
162,none,2,apple,positive,FALSE,2
162,foil,3,banana,positive,TRUE,7
162,foil,4,cow,positive,TRUE,7
162,target,5,bus,negative,TRUE,7
162,none,6,car,negative,FALSE,1
162,foil,7,airplane,negative,TRUE,5
162,target,8,bear,negative,TRUE,7
162,target,9,orange,positive,TRUE,6
162,foil,10,cookie,negative,TRUE,5
162,target,11,brush,positive,FALSE,1
162,none,12,plate,negative,TRUE,4
162,none,13,boat,negative,TRUE,5
162,foil,14,bicycle,negative,TRUE,5
162,target,15,bunny,negative,TRUE,6
162,none,16,horse,positive,TRUE,7
162,foil,17,dog,positive,TRUE,6
162,none,18,fork,negative,TRUE,5
162,target,19,pizza,negative,FALSE,1
162,foil,20,cupcake,positive,FALSE,1
162,foil,21,spoon,negative,FALSE,1
162,none,22,bowl,positive,TRUE,7
162,none,23,truck,positive,TRUE,7
162,target,24,cat,positive,TRUE,6
163,target,1,truck,positive,TRUE,7
163,none,2,airplane,positive,FALSE,1
163,target,3,apple,positive,TRUE,7
163,none,4,cat,positive,TRUE,7
163,foil,5,horse,positive,FALSE,1
163,target,6,spoon,positive,FALSE,1
163,target,7,bus,negative,TRUE,7
163,none,8,plate,negative,TRUE,7
163,foil,9,banana,negative,TRUE,7
163,target,10,bear,positive,TRUE,7
163,foil,11,car,positive,TRUE,7
163,none,12,boat,negative,TRUE,7
163,none,13,fork,positive,TRUE,7
163,none,14,dog,negative,TRUE,7
163,foil,15,cupcake,positive,TRUE,7
163,target,16,cookie,negative,TRUE,7
163,foil,17,bicycle,negative,TRUE,7
163,target,18,brush,negative,TRUE,7
163,foil,19,cow,negative,TRUE,7
163,none,20,bunny,positive,TRUE,7
163,foil,21,cup,positive,TRUE,7
163,none,22,orange,negative,FALSE,1
163,target,23,pizza,negative,FALSE,1
163,foil,24,bowl,negative,FALSE,1
164,foil,1,fork,positive,TRUE,7
164,foil,2,dog,negative,FALSE,1
164,target,3,bear,negative,FALSE,1
164,target,4,banana,positive,FALSE,1
164,target,5,car,negative,TRUE,6
164,foil,6,cow,negative,TRUE,5
164,foil,7,spoon,positive,TRUE,7
164,none,8,boat,negative,TRUE,5
164,target,9,orange,positive,TRUE,7
164,target,10,cup,negative,TRUE,6
164,foil,11,cookie,negative,TRUE,5
164,foil,12,cat,positive,TRUE,7
164,none,13,apple,positive,FALSE,1
164,foil,14,bus,positive,FALSE,1
164,none,15,horse,negative,TRUE,5
164,target,16,truck,positive,TRUE,7
164,none,17,pizza,negative,TRUE,4
164,target,18,brush,negative,TRUE,5
164,none,19,bicycle,positive,TRUE,7
164,none,20,airplane,negative,FALSE,2
164,none,21,cupcake,positive,TRUE,7
164,foil,22,bunny,negative,TRUE,6
164,target,23,bowl,positive,TRUE,7
164,none,24,plate,positive,TRUE,7
165,none,1,bowl,positive,FALSE,1
165,target,2,spoon,negative,TRUE,6
165,none,3,cup,positive,TRUE,6
165,target,4,apple,positive,TRUE,6
165,none,5,bunny,negative,FALSE,1
165,target,6,boat,positive,FALSE,1
165,foil,7,plate,negative,TRUE,6
165,none,8,cookie,positive,TRUE,6
165,foil,9,cat,negative,TRUE,6
165,foil,10,dog,positive,TRUE,6
165,none,11,banana,negative,TRUE,6
165,foil,12,airplane,negative,TRUE,6
165,none,13,car,negative,TRUE,6
165,target,14,bus,positive,TRUE,6
165,foil,15,fork,positive,TRUE,6
165,foil,16,horse,positive,FALSE,1
165,none,17,brush,positive,TRUE,6
165,target,18,truck,positive,TRUE,6
165,foil,19,orange,negative,FALSE,2
165,target,20,cow,negative,TRUE,6
165,target,21,pizza,negative,TRUE,6
165,target,22,bear,negative,FALSE,1
165,foil,23,bicycle,positive,TRUE,7
165,none,24,cupcake,negative,TRUE,6
166,target,1,truck,negative,TRUE,7
166,none,2,fork,negative,TRUE,7
166,target,3,horse,negative,TRUE,7
166,none,4,cookie,positive,FALSE,1
166,foil,5,cupcake,positive,TRUE,7
166,target,6,spoon,negative,TRUE,7
166,target,7,bicycle,positive,TRUE,7
166,none,8,bowl,positive,TRUE,7
166,target,9,airplane,positive,TRUE,7
166,none,10,brush,negative,FALSE,1
166,foil,11,bus,negative,TRUE,7
166,foil,12,orange,positive,FALSE,1
166,target,13,pizza,positive,TRUE,7
166,foil,14,bear,positive,TRUE,7
166,none,15,boat,negative,TRUE,7
166,foil,16,cow,positive,TRUE,7
166,none,17,cat,positive,TRUE,7
166,none,18,car,negative,TRUE,7
166,target,19,bunny,positive,FALSE,1
166,none,20,apple,positive,TRUE,7
166,foil,21,cup,negative,TRUE,7
166,foil,22,plate,negative,TRUE,7
166,target,23,dog,negative,FALSE,1
166,foil,24,banana,negative,FALSE,1
167,none,1,banana,positive,TRUE,7
167,target,2,brush,negative,TRUE,6
167,foil,3,horse,positive,TRUE,7
167,target,4,spoon,positive,FALSE,1
167,none,5,bear,positive,TRUE,6
167,foil,6,dog,negative,TRUE,5
167,none,7,orange,positive,FALSE,1
167,foil,8,fork,positive,TRUE,7
167,target,9,cow,negative,TRUE,6
167,target,10,bunny,positive,TRUE,7
167,target,11,cookie,negative,FALSE,1
167,none,12,cupcake,positive,TRUE,7
167,target,13,bus,positive,TRUE,7
167,foil,14,apple,negative,TRUE,6
167,none,15,plate,negative,FALSE,1
167,none,16,boat,negative,TRUE,5
167,foil,17,car,positive,TRUE,7
167,none,18,pizza,negative,TRUE,1
167,foil,19,truck,negative,FALSE,1
167,none,20,cat,negative,TRUE,5
167,foil,21,cup,negative,TRUE,6
167,foil,22,bowl,positive,FALSE,1
167,target,23,airplane,positive,TRUE,7
167,target,24,bicycle,negative,TRUE,7
168,none,1,truck,negative,TRUE,7
168,foil,2,spoon,positive,TRUE,7
168,none,3,bowl,positive,TRUE,7
168,target,4,car,positive,TRUE,7
168,foil,5,brush,positive,FALSE,1
168,none,6,cow,negative,FALSE,1
168,foil,7,airplane,negative,TRUE,6
168,none,8,cookie,positive,FALSE,1
168,foil,9,bicycle,positive,TRUE,7
168,target,10,bunny,positive,FALSE,1
168,none,11,fork,positive,TRUE,7
168,none,12,cupcake,positive,TRUE,7
168,foil,13,pizza,positive,TRUE,7
168,none,14,plate,negative,TRUE,6
168,target,15,dog,negative,FALSE,1
168,target,16,cat,negative,TRUE,6
168,target,17,bear,positive,TRUE,7
168,target,18,banana,negative,TRUE,7
168,foil,19,orange,negative,TRUE,6
168,foil,20,cup,negative,TRUE,6
168,none,21,apple,negative,TRUE,6
168,target,22,horse,negative,TRUE,7
168,foil,23,boat,negative,FALSE,1
168,target,24,bus,positive,TRUE,7
169,target,1,cup,negative,TRUE,7
169,none,2,brush,positive,TRUE,7
169,none,3,cookie,positive,TRUE,7
169,foil,4,bunny,positive,FALSE,2
169,none,5,cow,negative,TRUE,6
169,foil,6,airplane,negative,FALSE,2
169,foil,7,bus,negative,TRUE,5
169,target,8,apple,negative,FALSE,3
169,none,9,bear,negative,TRUE,2
169,none,10,banana,positive,TRUE,7
169,target,11,cupcake,positive,TRUE,7
169,target,12,car,positive,TRUE,7
169,foil,13,bowl,positive,TRUE,7
169,foil,14,plate,positive,TRUE,7
169,target,15,truck,positive,FALSE,2
169,target,16,bicycle,negative,TRUE,6
169,foil,17,cat,negative,TRUE,1
169,none,18,pizza,negative,FALSE,2
169,target,19,boat,positive,TRUE,7
169,none,20,dog,positive,FALSE,1
169,foil,21,fork,negative,TRUE,2
169,target,22,spoon,negative,TRUE,7
169,none,23,horse,negative,TRUE,3
169,foil,24,orange,positive,TRUE,7
170,none,1,banana,positive,TRUE,6
170,foil,2,bicycle,positive,FALSE,1
170,none,3,airplane,positive,TRUE,6
170,target,4,cookie,negative,TRUE,4
170,none,5,pizza,positive,TRUE,6
170,none,6,truck,positive,FALSE,1
170,target,7,cat,negative,TRUE,4
170,target,8,fork,positive,TRUE,6
170,foil,9,cupcake,negative,TRUE,2
170,none,10,bus,negative,TRUE,2
170,foil,11,bowl,negative,TRUE,2
170,foil,12,horse,negative,TRUE,2
170,target,13,boat,negative,FALSE,1
170,foil,14,cow,positive,TRUE,6
170,target,15,bunny,positive,FALSE,2
170,foil,17,plate,positive,TRUE,6
170,none,16,cup,negative,FALSE,2
170,target,18,apple,negative,TRUE,4
170,foil,19,orange,negative,FALSE,1
170,none,20,dog,negative,TRUE,1
170,foil,21,car,positive,TRUE,6
170,target,22,spoon,positive,TRUE,6
170,target,23,bear,positive,TRUE,6
170,none,24,brush,negative,TRUE,4
171,foil,1,truck,negative,FALSE,1
171,target,2,cow,positive,TRUE,7
171,foil,3,pizza,positive,TRUE,7
171,none,5,spoon,positive,FALSE,1
171,target,6,boat,negative,TRUE,1
171,foil,7,dog,positive,TRUE,7
171,none,8,banana,negative,FALSE,1
171,foil,9,plate,positive,TRUE,7
171,target,10,brush,negative,TRUE,1
171,none,11,horse,positive,TRUE,7
171,none,12,bear,positive,TRUE,7
171,target,13,cat,negative,TRUE,2
171,target,14,apple,positive,TRUE,7
171,target,15,cup,positive,FALSE,2
171,foil,16,cookie,negative,TRUE,2
171,none,17,cupcake,negative,TRUE,2
171,foil,18,bicycle,negative,TRUE,2
171,none,19,bunny,negative,TRUE,2
171,target,21,orange,positive,TRUE,7
171,foil,22,bowl,positive,FALSE,1
171,target,23,bus,negative,FALSE,1
171,none,24,airplane,negative,TRUE,2
172,foil,1,fork,positive,TRUE,6
172,foil,2,cookie,negative,TRUE,6
172,target,3,cupcake,positive,FALSE,2
172,foil,4,plate,negative,FALSE,2
172,none,5,airplane,positive,TRUE,6
172,target,6,bear,positive,TRUE,6
172,target,7,dog,positive,TRUE,6
172,foil,8,pizza,negative,TRUE,6
172,none,9,truck,negative,TRUE,6
172,none,10,cup,negative,TRUE,4
172,foil,11,brush,positive,TRUE,6
172,none,12,spoon,negative,TRUE,4
172,target,13,bunny,negative,TRUE,6
172,foil,14,bowl,positive,TRUE,6
172,none,15,boat,positive,TRUE,6
172,foil,16,banana,negative,TRUE,4
172,foil,17,bicycle,positive,FALSE,2
172,none,18,horse,negative,FALSE,2
172,target,19,cow,positive,TRUE,6
172,target,20,car,negative,TRUE,6
172,none,21,apple,positive,TRUE,6
172,target,22,bus,negative,FALSE,2
172,target,23,orange,negative,TRUE,6
172,none,24,cat,positive,FALSE,2
173,target,1,cupcake,negative,TRUE,7
173,target,3,bear,positive,FALSE,1
173,none,4,boat,negative,TRUE,5
173,foil,5,horse,positive,TRUE,7
173,none,6,airplane,positive,TRUE,7
173,foil,7,bicycle,positive,FALSE,1
173,none,8,pizza,positive,FALSE,1
173,foil,9,plate,negative,TRUE,5
173,target,10,cookie,negative,TRUE,6
173,target,11,truck,negative,TRUE,7
173,none,12,dog,negative,TRUE,5
173,target,13,apple,negative,FALSE,1
173,none,14,bus,negative,TRUE,5
173,foil,15,bunny,negative,FALSE,1
173,foil,16,fork,negative,TRUE,5
173,target,17,brush,positive,TRUE,6
173,foil,18,cow,negative,TRUE,5
173,none,19,banana,positive,TRUE,7
173,none,20,cat,positive,TRUE,6
173,target,21,spoon,positive,TRUE,7
173,none,22,orange,negative,FALSE,2
173,foil,23,cup,positive,TRUE,7
173,foil,24,car,positive,TRUE,6
174,none,1,plate,negative,TRUE,7
174,foil,2,brush,negative,TRUE,7
174,none,3,truck,negative,FALSE,1
174,target,4,banana,positive,FALSE,1
174,target,5,bowl,positive,TRUE,7
174,target,6,bicycle,negative,FALSE,1
174,foil,7,horse,negative,TRUE,7
174,none,8,bus,positive,TRUE,7
174,none,9,pizza,positive,FALSE,1
174,none,10,airplane,negative,TRUE,7
174,foil,11,cupcake,negative,TRUE,7
174,foil,12,cup,positive,FALSE,1
174,foil,13,bear,positive,TRUE,7
174,foil,14,apple,positive,TRUE,7
174,foil,15,bunny,negative,FALSE,1
174,target,16,cow,negative,TRUE,7
174,target,17,fork,positive,TRUE,7
174,foil,18,orange,positive,TRUE,7
174,target,19,boat,positive,TRUE,7
174,none,20,car,positive,TRUE,7
174,none,21,cookie,negative,TRUE,7
174,target,22,cat,negative,TRUE,7
174,target,23,spoon,negative,TRUE,7
174,none,24,dog,positive,TRUE,7
175,foil,1,orange,negative,FALSE,1
175,foil,2,banana,positive,TRUE,7
175,target,3,cow,positive,TRUE,7
175,none,4,truck,positive,TRUE,7
175,none,5,pizza,negative,TRUE,7
175,target,6,brush,positive,TRUE,7
175,none,7,bunny,positive,TRUE,7
175,target,8,fork,negative,TRUE,7
175,target,9,horse,positive,FALSE,1
175,foil,10,bus,positive,TRUE,7
175,target,11,cat,positive,TRUE,7
175,none,12,car,positive,TRUE,7
175,target,13,apple,negative,TRUE,7
175,foil,14,spoon,positive,TRUE,7
175,none,15,bicycle,negative,TRUE,7
175,target,16,cookie,negative,TRUE,7
175,foil,17,cupcake,negative,TRUE,7
175,foil,18,airplane,negative,TRUE,7
175,none,19,bowl,positive,FALSE,1
175,target,20,boat,negative,FALSE,1
175,foil,21,cup,positive,FALSE,1
175,foil,22,plate,negative,TRUE,7
175,none,23,dog,negative,FALSE,1
175,none,24,bear,negative,TRUE,7
176,target,1,cow,negative,TRUE,5
176,target,2,brush,negative,TRUE,5
176,foil,3,horse,positive,FALSE,1
176,target,4,orange,positive,TRUE,6
176,none,5,fork,positive,FALSE,1
176,none,6,airplane,positive,TRUE,6
176,foil,7,bicycle,positive,TRUE,6
176,target,8,spoon,positive,TRUE,6
176,foil,9,pizza,negative,TRUE,5
176,foil,10,bus,negative,TRUE,6
176,none,11,cat,negative,TRUE,5
176,none,12,boat,negative,TRUE,6
176,none,13,bunny,negative,TRUE,5
176,foil,14,cupcake,positive,TRUE,7
176,none,15,bear,positive,TRUE,6
176,none,16,cookie,negative,FALSE,1
176,target,17,truck,positive,TRUE,4
176,none,18,apple,positive,TRUE,5
176,target,19,car,positive,FALSE,1
176,target,20,cup,negative,FALSE,1
176,foil,21,dog,negative,TRUE,6
176,target,22,banana,negative,TRUE,6
176,foil,23,plate,negative,FALSE,1
176,foil,24,bowl,positive,TRUE,6
177,none,1,bus,negative,TRUE,7
177,target,2,plate,negative,TRUE,7
177,none,3,orange,negative,TRUE,7
177,foil,4,bicycle,negative,TRUE,7
177,foil,5,boat,positive,TRUE,7
177,foil,6,horse,negative,TRUE,7
177,foil,7,fork,positive,TRUE,7
177,none,8,bear,positive,TRUE,7
177,foil,9,pizza,negative,FALSE,1
177,target,10,airplane,positive,TRUE,7
177,foil,11,cupcake,positive,FALSE,1
177,target,12,cat,positive,TRUE,7
177,none,13,brush,negative,TRUE,7
177,none,14,apple,negative,FALSE,1
177,none,15,truck,positive,TRUE,7
177,foil,16,bunny,negative,TRUE,7
177,target,17,car,negative,TRUE,7
177,none,18,cup,positive,FALSE,1
177,target,19,dog,positive,TRUE,7
177,foil,20,cookie,positive,TRUE,7
177,target,21,bowl,negative,TRUE,7
177,target,22,spoon,negative,FALSE,1
177,target,23,cow,positive,FALSE,7
177,none,24,banana,positive,TRUE,7
178,foil,1,bowl,negative,TRUE,2
178,none,2,bunny,positive,TRUE,7
178,target,3,apple,positive,TRUE,7
178,foil,4,cookie,positive,TRUE,7
178,foil,5,fork,negative,FALSE,1
178,foil,6,cat,negative,TRUE,7
